y,x,h,alpha,board,type,vy,vx
59.25000,8.25000,98.99329,1,no,fixed,-0.00194,0.12133
59.25000,9.00000,98.90229,1,no,fixed,-0.00208,0.12114
59.25000,9.75000,98.81144,1,no,fixed,-0.00222,0.12094
59.25000,10.50000,98.72073,1,no,fixed,-0.00235,0.12071
59.25000,11.25000,98.63020,1,no,fixed,-0.00247,0.12047
59.25000,12.00000,98.53985,1,no,fixed,-0.00258,0.12020
59.25000,12.75000,98.44970,1,no,fixed,-0.00268,0.11992
59.25000,13.50000,98.35976,1,no,fixed,-0.00277,0.11961
59.25000,14.25000,98.27005,1,no,fixed,-0.00286,0.11928
59.25000,15.00000,98.18060,1,no,fixed,-0.00293,0.11892
59.25000,15.75000,98.09141,1,no,fixed,-0.00299,0.11854
59.25000,16.50000,98.00251,1,no,fixed,-0.00305,0.11813
59.25000,17.25000,97.91391,1,no,fixed,-0.00310,0.11769
59.25000,18.00000,97.82565,1,no,fixed,-0.00314,0.11722
59.25000,18.75000,97.73774,1,no,fixed,-0.00317,0.11671
59.25000,19.50000,97.65020,1,no,fixed,-0.00321,0.11618
59.25000,20.25000,97.56307,1,no,fixed,-0.00323,0.11561
59.25000,21.00000,97.47636,1,no,fixed,-0.00326,0.11500
59.25000,21.75000,97.39011,1,no,fixed,-0.00329,0.11436
59.25000,22.50000,97.30433,1,no,fixed,-0.00333,0.11368
59.25000,23.25000,97.21908,1,no,fixed,-0.00338,0.11296
59.25000,24.00000,97.13436,1,no,fixed,-0.00344,0.11220
59.25000,24.75000,97.05021,1,no,fixed,-0.00352,0.11140
59.25000,25.50000,96.96666,1,no,fixed,-0.00362,0.11056
59.25000,26.25000,96.88375,1,no,fixed,-0.00375,0.10968
59.25000,27.00000,96.80149,1,no,fixed,-0.00392,0.10877
59.25000,27.75000,96.71991,1,no,fixed,-0.00413,0.10782
59.25000,28.50000,96.63904,1,no,fixed,-0.00438,0.10685
59.25000,29.25000,96.55891,1,no,fixed,-0.00469,0.10585
59.25000,30.00000,96.47952,1,no,fixed,-0.00506,0.10484
59.25000,30.75000,96.40089,1,no,fixed,-0.00550,0.10381
59.25000,31.50000,96.32304,1,no,fixed,-0.00600,0.10279
59.25000,32.25000,96.24595,1,no,fixed,-0.00658,0.10177
59.25000,33.00000,96.16962,1,no,fixed,-0.00724,0.10077
59.25000,33.75000,96.09404,1,no,fixed,-0.00798,0.09981
59.25000,34.50000,96.01918,1,no,fixed,-0.00880,0.09888
59.25000,35.25000,95.94502,1,no,fixed,-0.00970,0.09802
59.25000,36.00000,95.87151,1,no,fixed,-0.01067,0.09722
59.25000,36.75000,95.79859,1,no,fixed,-0.01170,0.09650
59.25000,37.50000,95.72622,1,no,fixed,-0.01278,0.09587
59.25000,38.25000,95.65432,1,no,fixed,-0.01391,0.09534
59.25000,39.00000,95.58281,1,no,fixed,-0.01505,0.09492
59.25000,39.75000,95.51162,1,no,fixed,-0.01620,0.09461
59.25000,40.50000,95.44066,1,no,fixed,-0.01734,0.09440
59.25000,41.25000,95.36987,1,no,fixed,-0.01845,0.09429
59.25000,42.00000,95.29915,1,no,fixed,-0.01950,0.09427
59.25000,42.75000,95.22844,1,no,fixed,-0.02049,0.09434
59.25000,43.50000,95.15769,1,no,fixed,-0.02140,0.09448
59.25000,44.25000,95.08683,1,no,fixed,-0.02224,0.09468
59.25000,45.00000,95.01582,1,no,fixed,-0.02298,0.09493
59.25000,45.75000,94.94462,1,no,fixed,-0.02363,0.09521
59.25000,46.50000,94.87322,1,no,fixed,-0.02418,0.09552
59.25000,47.25000,94.80158,1,no,fixed,-0.02465,0.09584
59.25000,48.00000,94.72970,1,no,fixed,-0.02502,0.09616
59.25000,48.75000,94.65757,1,no,fixed,-0.02530,0.09648
59.25000,49.50000,94.58521,1,no,fixed,-0.02550,0.09678
59.25000,50.25000,94.51262,1,no,fixed,-0.02562,0.09706
59.25000,51.00000,94.43983,1,no,fixed,-0.02567,0.09732
59.25000,51.75000,94.36684,1,no,fixed,-0.02566,0.09754
59.25000,52.50000,94.29368,1,no,fixed,-0.02560,0.09772
59.25000,53.25000,94.22039,1,no,fixed,-0.02548,0.09787
59.25000,54.00000,94.14699,1,no,fixed,-0.02532,0.09798
59.25000,54.75000,94.07350,1,no,fixed,-0.02513,0.09806
59.25000,55.50000,93.99996,1,no,fixed,-0.02491,0.09809
59.25000,56.25000,93.92639,1,no,fixed,-0.02466,0.09809
59.25000,57.00000,93.85282,1,no,fixed,-0.02439,0.09805
59.25000,57.75000,93.77929,1,no,fixed,-0.02411,0.09797
59.25000,58.50000,93.70581,1,no,fixed,-0.02382,0.09786
59.25000,59.25000,93.63241,1,no,fixed,-0.02351,0.09772
59.25000,60.00000,93.55912,1,no,fixed,-0.02320,0.09756
59.25000,60.75000,93.48595,1,no,fixed,-0.02289,0.09736
59.25000,61.50000,93.41293,1,no,fixed,-0.02257,0.09714
59.25000,62.25000,93.34007,1,no,fixed,-0.02225,0.09690
59.25000,63.00000,93.26740,1,no,fixed,-0.02193,0.09664
59.25000,63.75000,93.19492,1,no,fixed,-0.02161,0.09636
59.25000,64.50000,93.12265,1,no,fixed,-0.02129,0.09606
59.25000,65.25000,93.05061,1,no,fixed,-0.02098,0.09574
59.25000,66.00000,92.97881,1,no,fixed,-0.02067,0.09541
59.25000,66.75000,92.90725,1,no,fixed,-0.02035,0.09507
59.25000,67.50000,92.83595,1,no,fixed,-0.02005,0.09471
59.25000,68.25000,92.76492,1,no,fixed,-0.01974,0.09434
59.25000,69.00000,92.69416,1,no,fixed,-0.01943,0.09397
59.25000,69.75000,92.62368,1,no,fixed,-0.01913,0.09359
59.25000,70.50000,92.55349,1,no,fixed,-0.01882,0.09319
59.25000,71.25000,92.48360,1,no,fixed,-0.01852,0.09280
59.25000,72.00000,92.41400,1,no,fixed,-0.01822,0.09239
59.25000,72.75000,92.34471,1,no,fixed,-0.01792,0.09198
59.25000,73.50000,92.27572,1,no,fixed,-0.01761,0.09157
59.25000,74.25000,92.20704,1,no,fixed,-0.01731,0.09115
59.25000,75.00000,92.13868,1,no,fixed,-0.01700,0.09073
59.25000,75.75000,92.07063,1,no,fixed,-0.01669,0.09030
59.25000,76.50000,92.00291,1,no,fixed,-0.01638,0.08988
59.25000,77.25000,91.93550,1,no,fixed,-0.01607,0.08944
59.25000,78.00000,91.86842,1,no,fixed,-0.01575,0.08901
59.25000,78.75000,91.80166,1,no,fixed,-0.01542,0.08858
59.25000,79.50000,91.73522,1,no,fixed,-0.01509,0.08814
59.25000,80.25000,91.66912,1,no,fixed,-0.01476,0.08771
59.25000,81.00000,91.60334,1,no,fixed,-0.01441,0.08727
59.25000,81.75000,91.53788,1,no,fixed,-0.01406,0.08683
59.25000,82.50000,91.47276,1,no,fixed,-0.01371,0.08639
59.25000,83.25000,91.40796,1,no,fixed,-0.01334,0.08596
59.25000,84.00000,91.34349,1,no,fixed,-0.01296,0.08552
59.25000,84.75000,91.27935,1,no,fixed,-0.01257,0.08508
59.25000,85.50000,91.21554,1,no,fixed,-0.01217,0.08465
59.25000,86.25000,91.15205,1,no,fixed,-0.01175,0.08422
59.25000,87.00000,91.08889,1,no,fixed,-0.01133,0.08379
59.25000,87.75000,91.02605,1,no,fixed,-0.01088,0.08336
59.25000,88.50000,90.96353,1,no,fixed,-0.01042,0.08294
59.25000,89.25000,90.90133,1,no,fixed,-0.00994,0.08252
59.25000,90.00000,90.83944,1,no,fixed,-0.00945,0.08211
59.25000,90.75000,90.77786,1,no,fixed,-0.00893,0.08170
59.25000,91.50000,90.71659,1,no,fixed,-0.00839,0.08131
59.25000,92.25000,90.65561,1,no,fixed,-0.00782,0.08092
59.25000,93.00000,90.59491,1,no,fixed,-0.00723,0.08055
59.25000,93.75000,90.53450,1,no,fixed,-0.00662,0.08020
59.25000,94.50000,90.47435,1,no,fixed,-0.00598,0.07987
59.25000,95.25000,90.41444,1,no,fixed,-0.00531,0.07957
59.25000,96.00000,90.35477,1,no,fixed,-0.00461,0.07929
59.25000,96.75000,90.29530,1,no,fixed,-0.00389,0.07905
59.25000,97.50000,90.23601,1,no,fixed,-0.00315,0.07885
59.25000,98.25000,90.17687,1,no,fixed,-0.00238,0.07870
59.25000,99.00000,90.11785,1,no,fixed,-0.00160,0.07859
59.25000,99.75000,90.05890,1,no,fixed,-0.00080,0.07854
59.25000,100.50000,90.00000,4,v_right,fixed,-0.00000,0.07854
60.00000,0.00000,100.00000,4,v_left,fixed,-0.00000,0.12213
60.00000,0.75000,99.90840,1,no,fixed,-0.00018,0.12212
60.00000,1.50000,99.81682,1,no,fixed,-0.00035,0.12209
60.00000,2.25000,99.72525,1,no,fixed,-0.00052,0.12205
60.00000,3.00000,99.63371,1,no,fixed,-0.00069,0.12199
60.00000,3.75000,99.54222,1,no,fixed,-0.00086,0.12192
60.00000,4.50000,99.45078,1,no,fixed,-0.00103,0.12184
60.00000,5.25000,99.35940,1,no,fixed,-0.00118,0.12174
60.00000,6.00000,99.26809,1,no,fixed,-0.00134,0.12162
60.00000,6.75000,99.17688,1,no,fixed,-0.00149,0.12149
60.00000,7.50000,99.08576,1,no,fixed,-0.00163,0.12135
60.00000,8.25000,98.99474,1,no,fixed,-0.00176,0.12119
60.00000,9.00000,98.90386,1,no,fixed,-0.00189,0.12101
60.00000,9.75000,98.81310,1,no,fixed,-0.00201,0.12081
60.00000,10.50000,98.72250,1,no,fixed,-0.00212,0.12059
60.00000,11.25000,98.63205,1,no,fixed,-0.00222,0.12036
60.00000,12.00000,98.54178,1,no,fixed,-0.00231,0.12010
60.00000,12.75000,98.45171,1,no,fixed,-0.00239,0.11982
60.00000,13.50000,98.36184,1,no,fixed,-0.00246,0.11953
60.00000,14.25000,98.27220,1,no,fixed,-0.00251,0.11920
60.00000,15.00000,98.18279,1,no,fixed,-0.00256,0.11885
60.00000,15.75000,98.09365,1,no,fixed,-0.00260,0.11848
60.00000,16.50000,98.00479,1,no,fixed,-0.00262,0.11808
60.00000,17.25000,97.91624,1,no,fixed,-0.00264,0.11764
60.00000,18.00000,97.82800,1,no,fixed,-0.00265,0.11718
60.00000,18.75000,97.74012,1,no,fixed,-0.00265,0.11668
60.00000,19.50000,97.65260,1,no,fixed,-0.00265,0.11615
60.00000,20.25000,97.56549,1,no,fixed,-0.00264,0.11558
60.00000,21.00000,97.47881,1,no,fixed,-0.00263,0.11497
60.00000,21.75000,97.39258,1,no,fixed,-0.00262,0.11432
60.00000,22.50000,97.30683,1,no,fixed,-0.00261,0.11363
60.00000,23.25000,97.22161,1,no,fixed,-0.00261,0.11290
60.00000,24.00000,97.13694,1,no,fixed,-0.00263,0.11212
60.00000,24.75000,97.05285,1,no,fixed,-0.00266,0.11129
60.00000,25.50000,96.96938,1,no,fixed,-0.00272,0.11043
60.00000,26.25000,96.88656,1,no,fixed,-0.00281,0.10951
60.00000,27.00000,96.80443,1,no,fixed,-0.00293,0.10856
60.00000,27.75000,96.72301,1,no,fixed,-0.00310,0.10757
60.00000,28.50000,96.64233,1,no,fixed,-0.00332,0.10654
60.00000,29.25000,96.56243,1,no,fixed,-0.00360,0.10548
60.00000,30.00000,96.48332,1,no,fixed,-0.00394,0.10440
60.00000,30.75000,96.40502,1,no,fixed,-0.00436,0.10331
60.00000,31.50000,96.32754,1,no,fixed,-0.00486,0.10220
60.00000,32.25000,96.25088,1,no,fixed,-0.00545,0.10111
60.00000,33.00000,96.17505,1,no,fixed,-0.00613,0.10003
60.00000,33.75000,96.10003,1,no,fixed,-0.00690,0.09899
60.00000,34.50000,96.02579,1,no,fixed,-0.00776,0.09799
60.00000,35.25000,95.95229,1,no,fixed,-0.00872,0.09705
60.00000,36.00000,95.87951,1,no,fixed,-0.00976,0.09619
60.00000,36.75000,95.80737,1,no,fixed,-0.01088,0.09542
60.00000,37.50000,95.73581,1,no,fixed,-0.01207,0.09475
60.00000,38.25000,95.66474,1,no,fixed,-0.01331,0.09420
60.00000,39.00000,95.59410,1,no,fixed,-0.01458,0.09377
60.00000,39.75000,95.52377,1,no,fixed,-0.01586,0.09347
60.00000,40.50000,95.45367,1,no,fixed,-0.01712,0.09329
60.00000,41.25000,95.38370,1,no,fixed,-0.01834,0.09323
60.00000,42.00000,95.31377,1,no,fixed,-0.01951,0.09328
60.00000,42.75000,95.24381,1,no,fixed,-0.02059,0.09343
60.00000,43.50000,95.17374,1,no,fixed,-0.02158,0.09365
60.00000,44.25000,95.10351,1,no,fixed,-0.02248,0.09394
60.00000,45.00000,95.03305,1,no,fixed,-0.02328,0.09428
60.00000,45.75000,94.96235,1,no,fixed,-0.02396,0.09466
60.00000,46.50000,94.89135,1,no,fixed,-0.02454,0.09506
60.00000,47.25000,94.82006,1,no,fixed,-0.02502,0.09547
60.00000,48.00000,94.74846,1,no,fixed,-0.02538,0.09588
60.00000,48.75000,94.67655,1,no,fixed,-0.02565,0.09628
60.00000,49.50000,94.60433,1,no,fixed,-0.02583,0.09666
60.00000,50.25000,94.53184,1,no,fixed,-0.02593,0.09701
60.00000,51.00000,94.45908,1,no,fixed,-0.02595,0.09733
60.00000,51.75000,94.38608,1,no,fixed,-0.02590,0.09760
60.00000,52.50000,94.31288,1,no,fixed,-0.02579,0.09784
60.00000,53.25000,94.23950,1,no,fixed,-0.02563,0.09803
60.00000,54.00000,94.16598,1,no,fixed,-0.02543,0.09818
60.00000,54.75000,94.09235,1,no,fixed,-0.02519,0.09828
60.00000,55.50000,94.01864,1,no,fixed,-0.02493,0.09834
60.00000,56.25000,93.94488,1,no,fixed,-0.02464,0.09835
60.00000,57.00000,93.87112,1,no,fixed,-0.02433,0.09833
60.00000,57.75000,93.79737,1,no,fixed,-0.02401,0.09827
60.00000,58.50000,93.72367,1,no,fixed,-0.02368,0.09817
60.00000,59.25000,93.65005,1,no,fixed,-0.02334,0.09804
60.00000,60.00000,93.57652,1,no,fixed,-0.02300,0.09787
60.00000,60.75000,93.50312,1,no,fixed,-0.02265,0.09768
60.00000,61.50000,93.42986,1,no,fixed,-0.02231,0.09746
60.00000,62.25000,93.35676,1,no,fixed,-0.02197,0.09722
60.00000,63.00000,93.28384,1,no,fixed,-0.02163,0.09696
60.00000,63.75000,93.21113,1,no,fixed,-0.02129,0.09667
60.00000,64.50000,93.13862,1,no,fixed,-0.02096,0.09637
60.00000,65.25000,93.06635,1,no,fixed,-0.02063,0.09605
60.00000,66.00000,92.99431,1,no,fixed,-0.02030,0.09572
60.00000,66.75000,92.92252,1,no,fixed,-0.01997,0.09537
60.00000,67.50000,92.85098,1,no,fixed,-0.01965,0.09502
60.00000,68.25000,92.77972,1,no,fixed,-0.01934,0.09465
60.00000,69.00000,92.70873,1,no,fixed,-0.01902,0.09427
60.00000,69.75000,92.63803,1,no,fixed,-0.01871,0.09389
60.00000,70.50000,92.56761,1,no,fixed,-0.01840,0.09350
60.00000,71.25000,92.49749,1,no,fixed,-0.01809,0.09310
60.00000,72.00000,92.42766,1,no,fixed,-0.01779,0.09269
60.00000,72.75000,92.35814,1,no,fixed,-0.01748,0.09229
60.00000,73.50000,92.28893,1,no,fixed,-0.01717,0.09187
60.00000,74.25000,92.22002,1,no,fixed,-0.01686,0.09146
60.00000,75.00000,92.15143,1,no,fixed,-0.01656,0.09104
60.00000,75.75000,92.08315,1,no,fixed,-0.01624,0.09061
60.00000,76.50000,92.01519,1,no,fixed,-0.01593,0.09019
60.00000,77.25000,91.94755,1,no,fixed,-0.01561,0.08976
60.00000,78.00000,91.88023,1,no,fixed,-0.01529,0.08934
60.00000,78.75000,91.81322,1,no,fixed,-0.01497,0.08891
60.00000,79.50000,91.74654,1,no,fixed,-0.01464,0.08848
60.00000,80.25000,91.68018,1,no,fixed,-0.01431,0.08805
60.00000,81.00000,91.61415,1,no,fixed,-0.01396,0.08762
60.00000,81.75000,91.54843,1,no,fixed,-0.01361,0.08719
60.00000,82.50000,91.48304,1,no,fixed,-0.01326,0.08676
60.00000,83.25000,91.41797,1,no,fixed,-0.01289,0.08634
60.00000,84.00000,91.35321,1,no,fixed,-0.01251,0.08591
60.00000,84.75000,91.28878,1,no,fixed,-0.01213,0.08549
60.00000,85.50000,91.22467,1,no,fixed,-0.01173,0.08506
60.00000,86.25000,91.16087,1,no,fixed,-0.01132,0.08465
60.00000,87.00000,91.09739,1,no,fixed,-0.01090,0.08423
60.00000,87.75000,91.03421,1,no,fixed,-0.01046,0.08382
60.00000,88.50000,90.97135,1,no,fixed,-0.01000,0.08341
60.00000,89.25000,90.90879,1,no,fixed,-0.00953,0.08302
60.00000,90.00000,90.84653,1,no,fixed,-0.00904,0.08262
60.00000,90.75000,90.78456,1,no,fixed,-0.00853,0.08224
60.00000,91.50000,90.72288,1,no,fixed,-0.00801,0.08187
60.00000,92.25000,90.66147,1,no,fixed,-0.00746,0.08151
60.00000,93.00000,90.60034,1,no,fixed,-0.00688,0.08117
60.00000,93.75000,90.53946,1,no,fixed,-0.00629,0.08084
60.00000,94.50000,90.47883,1,no,fixed,-0.00567,0.08054
60.00000,95.25000,90.41843,1,no,fixed,-0.00503,0.08026
60.00000,96.00000,90.35823,1,no,fixed,-0.00436,0.08001
60.00000,96.75000,90.29822,1,no,fixed,-0.00367,0.07980
60.00000,97.50000,90.23837,1,no,fixed,-0.00297,0.07962
60.00000,98.25000,90.17865,1,no,fixed,-0.00224,0.07948
60.00000,99.00000,90.11904,1,no,fixed,-0.00150,0.07939
60.00000,99.75000,90.05950,1,no,fixed,-0.00075,0.07934
60.00000,100.50000,90.00000,4,v_right,fixed,-0.00000,0.07934
60.75000,0.00000,100.00000,4,v_left,fixed,-0.00000,0.12195
60.75000,0.75000,99.90853,1,no,fixed,-0.00016,0.12194
60.75000,1.50000,99.81708,1,no,fixed,-0.00032,0.12192
60.75000,2.25000,99.72564,1,no,fixed,-0.00048,0.12188
60.75000,3.00000,99.63423,1,no,fixed,-0.00064,0.12182
60.75000,3.75000,99.54286,1,no,fixed,-0.00079,0.12176
60.75000,4.50000,99.45155,1,no,fixed,-0.00094,0.12168
60.75000,5.25000,99.36029,1,no,fixed,-0.00108,0.12158
60.75000,6.00000,99.26910,1,no,fixed,-0.00122,0.12148
60.75000,6.75000,99.17799,1,no,fixed,-0.00135,0.12135
60.75000,7.50000,99.08698,1,no,fixed,-0.00148,0.12121
60.75000,8.25000,98.99607,1,no,fixed,-0.00160,0.12106
60.75000,9.00000,98.90527,1,no,fixed,-0.00171,0.12089
60.75000,9.75000,98.81461,1,no,fixed,-0.00181,0.12070
60.75000,10.50000,98.72408,1,no,fixed,-0.00190,0.12049
60.75000,11.25000,98.63371,1,no,fixed,-0.00198,0.12027
60.75000,12.00000,98.54351,1,no,fixed,-0.00204,0.12002
60.75000,12.75000,98.45350,1,no,fixed,-0.00210,0.11976
60.75000,13.50000,98.36368,1,no,fixed,-0.00215,0.11947
60.75000,14.25000,98.27408,1,no,fixed,-0.00218,0.11915
60.75000,15.00000,98.18471,1,no,fixed,-0.00220,0.11882
60.75000,15.75000,98.09560,1,no,fixed,-0.00221,0.11845
60.75000,16.50000,98.00676,1,no,fixed,-0.00221,0.11806
60.75000,17.25000,97.91822,1,no,fixed,-0.00219,0.11764
60.75000,18.00000,97.82999,1,no,fixed,-0.00217,0.11718
60.75000,18.75000,97.74210,1,no,fixed,-0.00213,0.11669
60.75000,19.50000,97.65459,1,no,fixed,-0.00209,0.11616
60.75000,20.25000,97.56747,1,no,fixed,-0.00204,0.11559
60.75000,21.00000,97.48077,1,no,fixed,-0.00199,0.11498
60.75000,21.75000,97.39454,1,no,fixed,-0.00193,0.11433
60.75000,22.50000,97.30879,1,no,fixed,-0.00188,0.11363
60.75000,23.25000,97.22357,1,no,fixed,-0.00183,0.11288
60.75000,24.00000,97.13891,1,no,fixed,-0.00180,0.11208
60.75000,24.75000,97.05485,1,no,fixed,-0.00178,0.11124
60.75000,25.50000,96.97142,1,no,fixed,-0.00179,0.11034
60.75000,26.25000,96.88866,1,no,fixed,-0.00182,0.10939
60.75000,27.00000,96.80662,1,no,fixed,-0.00190,0.10839
60.75000,27.75000,96.72533,1,no,fixed,-0.00202,0.10735
60.75000,28.50000,96.64482,1,no,fixed,-0.00219,0.10626
60.75000,29.25000,96.56512,1,no,fixed,-0.00244,0.10514
60.75000,30.00000,96.48627,1,no,fixed,-0.00275,0.10398
60.75000,30.75000,96.40829,1,no,fixed,-0.00315,0.10280
60.75000,31.50000,96.33118,1,no,fixed,-0.00364,0.10162
60.75000,32.25000,96.25497,1,no,fixed,-0.00423,0.10043
60.75000,33.00000,96.17965,1,no,fixed,-0.00492,0.09926
60.75000,33.75000,96.10520,1,no,fixed,-0.00572,0.09812
60.75000,34.50000,96.03161,1,no,fixed,-0.00663,0.09703
60.75000,35.25000,95.95883,1,no,fixed,-0.00765,0.09601
60.75000,36.00000,95.88683,1,no,fixed,-0.00878,0.09507
60.75000,36.75000,95.81553,1,no,fixed,-0.01000,0.09423
60.75000,37.50000,95.74486,1,no,fixed,-0.01131,0.09351
60.75000,38.25000,95.67473,1,no,fixed,-0.01269,0.09293
60.75000,39.00000,95.60503,1,no,fixed,-0.01411,0.09249
60.75000,39.75000,95.53567,1,no,fixed,-0.01554,0.09221
60.75000,40.50000,95.46651,1,no,fixed,-0.01695,0.09207
60.75000,41.25000,95.39746,1,no,fixed,-0.01830,0.09207
60.75000,42.00000,95.32840,1,no,fixed,-0.01959,0.09220
60.75000,42.75000,95.25925,1,no,fixed,-0.02078,0.09243
60.75000,43.50000,95.18993,1,no,fixed,-0.02186,0.09275
60.75000,44.25000,95.12037,1,no,fixed,-0.02283,0.09314
60.75000,45.00000,95.05051,1,no,fixed,-0.02368,0.09359
60.75000,45.75000,94.98032,1,no,fixed,-0.02441,0.09408
60.75000,46.50000,94.90976,1,no,fixed,-0.02501,0.09459
60.75000,47.25000,94.83882,1,no,fixed,-0.02549,0.09510
60.75000,48.00000,94.76750,1,no,fixed,-0.02585,0.09561
60.75000,48.75000,94.69579,1,no,fixed,-0.02610,0.09610
60.75000,49.50000,94.62371,1,no,fixed,-0.02625,0.09657
60.75000,50.25000,94.55128,1,no,fixed,-0.02631,0.09699
60.75000,51.00000,94.47854,1,no,fixed,-0.02629,0.09738
60.75000,51.75000,94.40551,1,no,fixed,-0.02619,0.09771
60.75000,52.50000,94.33222,1,no,fixed,-0.02603,0.09800
60.75000,53.25000,94.25872,1,no,fixed,-0.02582,0.09823
60.75000,54.00000,94.18505,1,no,fixed,-0.02557,0.09841
60.75000,54.75000,94.11124,1,no,fixed,-0.02528,0.09855
60.75000,55.50000,94.03733,1,no,fixed,-0.02497,0.09863
60.75000,56.25000,93.96336,1,no,fixed,-0.02463,0.09866
60.75000,57.00000,93.88937,1,no,fixed,-0.02428,0.09865
60.75000,57.75000,93.81538,1,no,fixed,-0.02391,0.09860
60.75000,58.50000,93.74143,1,no,fixed,-0.02354,0.09851
60.75000,59.25000,93.66755,1,no,fixed,-0.02317,0.09838
60.75000,60.00000,93.59377,1,no,fixed,-0.02280,0.09822
60.75000,60.75000,93.52011,1,no,fixed,-0.02242,0.09802
60.75000,61.50000,93.44659,1,no,fixed,-0.02205,0.09780
60.75000,62.25000,93.37324,1,no,fixed,-0.02169,0.09756
60.75000,63.00000,93.30007,1,no,fixed,-0.02132,0.09729
60.75000,63.75000,93.22710,1,no,fixed,-0.02097,0.09701
60.75000,64.50000,93.15434,1,no,fixed,-0.02061,0.09670
60.75000,65.25000,93.08181,1,no,fixed,-0.02027,0.09638
60.75000,66.00000,93.00953,1,no,fixed,-0.01993,0.09604
60.75000,66.75000,92.93750,1,no,fixed,-0.01959,0.09570
60.75000,67.50000,92.86572,1,no,fixed,-0.01926,0.09533
60.75000,68.25000,92.79422,1,no,fixed,-0.01893,0.09496
60.75000,69.00000,92.72300,1,no,fixed,-0.01861,0.09459
60.75000,69.75000,92.65206,1,no,fixed,-0.01829,0.09420
60.75000,70.50000,92.58141,1,no,fixed,-0.01798,0.09381
60.75000,71.25000,92.51106,1,no,fixed,-0.01766,0.09341
60.75000,72.00000,92.44100,1,no,fixed,-0.01735,0.09300
60.75000,72.75000,92.37125,1,no,fixed,-0.01704,0.09259
60.75000,73.50000,92.30181,1,no,fixed,-0.01673,0.09218
60.75000,74.25000,92.23267,1,no,fixed,-0.01642,0.09177
60.75000,75.00000,92.16385,1,no,fixed,-0.01611,0.09135
60.75000,75.75000,92.09534,1,no,fixed,-0.01580,0.09093
60.75000,76.50000,92.02714,1,no,fixed,-0.01548,0.09051
60.75000,77.25000,91.95926,1,no,fixed,-0.01517,0.09008
60.75000,78.00000,91.89170,1,no,fixed,-0.01485,0.08966
60.75000,78.75000,91.82445,1,no,fixed,-0.01452,0.08924
60.75000,79.50000,91.75752,1,no,fixed,-0.01419,0.08881
60.75000,80.25000,91.69091,1,no,fixed,-0.01386,0.08839
60.75000,81.00000,91.62462,1,no,fixed,-0.01352,0.08797
60.75000,81.75000,91.55864,1,no,fixed,-0.01317,0.08755
60.75000,82.50000,91.49298,1,no,fixed,-0.01282,0.08713
60.75000,83.25000,91.42763,1,no,fixed,-0.01245,0.08671
60.75000,84.00000,91.36260,1,no,fixed,-0.01208,0.08630
60.75000,84.75000,91.29788,1,no,fixed,-0.01170,0.08588
60.75000,85.50000,91.23347,1,no,fixed,-0.01130,0.08547
60.75000,86.25000,91.16936,1,no,fixed,-0.01090,0.08507
60.75000,87.00000,91.10556,1,no,fixed,-0.01048,0.08467
60.75000,87.75000,91.04206,1,no,fixed,-0.01005,0.08427
60.75000,88.50000,90.97885,1,no,fixed,-0.00960,0.08389
60.75000,89.25000,90.91594,1,no,fixed,-0.00914,0.08350
60.75000,90.00000,90.85331,1,no,fixed,-0.00866,0.08313
60.75000,90.75000,90.79096,1,no,fixed,-0.00816,0.08277
60.75000,91.50000,90.72888,1,no,fixed,-0.00765,0.08242
60.75000,92.25000,90.66707,1,no,fixed,-0.00711,0.08208
60.75000,93.00000,90.60550,1,no,fixed,-0.00655,0.08176
60.75000,93.75000,90.54418,1,no,fixed,-0.00598,0.08146
60.75000,94.50000,90.48308,1,no,fixed,-0.00538,0.08118
60.75000,95.25000,90.42219,1,no,fixed,-0.00477,0.08093
60.75000,96.00000,90.36150,1,no,fixed,-0.00413,0.08070
60.75000,96.75000,90.30097,1,no,fixed,-0.00347,0.08051
60.75000,97.50000,90.24059,1,no,fixed,-0.00280,0.08034
60.75000,98.25000,90.18034,1,no,fixed,-0.00211,0.08022
60.75000,99.00000,90.12017,1,no,fixed,-0.00142,0.08014
60.75000,99.75000,90.06007,1,no,fixed,-0.00071,0.08009
60.75000,100.50000,90.00000,4,v_right,fixed,-0.00000,0.08009
61.50000,0.00000,100.00000,4,v_left,fixed,-0.00000,0.12179
61.50000,0.75000,99.90865,1,no,fixed,-0.00015,0.12178
61.50000,1.50000,99.81732,1,no,fixed,-0.00029,0.12176
61.50000,2.25000,99.72600,1,no,fixed,-0.00044,0.12172
61.50000,3.00000,99.63471,1,no,fixed,-0.00058,0.12167
61.50000,3.75000,99.54346,1,no,fixed,-0.00072,0.12161
61.50000,4.50000,99.45225,1,no,fixed,-0.00086,0.12153
61.50000,5.25000,99.36110,1,no,fixed,-0.00099,0.12145
61.50000,6.00000,99.27001,1,no,fixed,-0.00111,0.12134
61.50000,6.75000,99.17901,1,no,fixed,-0.00123,0.12123
61.50000,7.50000,99.08809,1,no,fixed,-0.00134,0.12110
61.50000,8.25000,98.99727,1,no,fixed,-0.00144,0.12095
61.50000,9.00000,98.90655,1,no,fixed,-0.00153,0.12079
61.50000,9.75000,98.81596,1,no,fixed,-0.00161,0.12061
61.50000,10.50000,98.72551,1,no,fixed,-0.00168,0.12041
61.50000,11.25000,98.63520,1,no,fixed,-0.00174,0.12020
